date	words	title
2005-04-22 23:59:33	338	I Feel Like a Rabbit when I Eat Salad
2005-04-23 11:09:19	585	I Meet Mena and Ben from Six Apart
2005-04-23 16:41:05	532	The Silicon Valley Spirit is Back
2005-04-24 01:25:16	216	Meetup in San Francisco, CA
2005-04-24 16:53:19	182	Sailing in the Bay
2005-04-28 22:05:29	292	Thanks Everyone!
2005-04-30 19:21:50	55	May Holiday at Lijiang
2005-05-01 09:39:46	376	Lugu Lake
2005-05-02 22:50:27	473	Lugu Lake - Part II
2005-05-03 23:40:06	177	I Draw my Own t-Shirt
2005-05-05 00:18:20	54	Ancident Music from Lijiang
2005-05-05 02:59:49	16	My Lijiang Photos
2005-05-05 23:12:49	68	The Boat in San Francisco
2005-05-09 00:57:35	292	Vacation Ends
2005-05-09 23:31:25	276	Black Day for Shanghai Stock Market
2005-05-10 02:46:33	132	Trusted Tourism Agency
2005-05-11 23:17:31	131	Traveling in Beijing
2005-05-12 23:31:19	184	I Paid for Flickr Pro
2005-05-14 01:26:36	222	Hire a Taxi? Avoid Rainy Friday
2005-05-16 00:30:57	186	Work Life Balance
2005-05-17 11:52:34	274	Language Exchange Partners Wanted
2005-05-20 23:42:48	392	Attended FT Charity Dinner
2005-05-22 17:16:36	248	Thinking in English or Chinese
2005-05-23 23:25:40	143	Waiting for More Metro Lines
2005-05-27 02:25:27	416	Do You Have a Calendar?
2005-05-31 02:31:14	38	Sorry for OOB
2005-06-01 00:25:12	373	Visited Internet Cafe Again
2005-06-01 01:44:38	185	Moved to Zhang Jiang
2005-06-02 23:48:51	84	996 Day of Blogging
2005-06-04 01:52:19	221	I Love Shanghai!
2005-06-04 23:02:09	221	Cheap Place to Stay in Shanghai
2005-06-06 13:02:25	5709	Celebrating 1000 Days of Blogging
2005-06-07 02:01:41	482	Complicated Paying Process
2005-06-09 00:30:18	524	Second Day of College Entrace Exam
2005-06-10 00:21:17	74	Blog Registration in China
2005-06-10 23:07:55	56	Star Wars: Episode III - Revenge of the Sith (2005)
2005-06-11 22:58:27	153	Bought iPod Mini as Gift for Wendy
2005-06-13 23:18:52	288	Some Technical - AJAX
2005-06-15 00:40:29	238	Tea House vs Coffee Shop
2005-06-18 00:16:22	251	My Site is Almost Legal in China
2005-06-18 23:18:31	353	How to Win Free Cross China Travel?
2005-06-20 00:50:19	156	Kathleen's 5 Rooftop Restaurant
2005-06-21 01:35:32	219	Blink - The Power of Thinking Without Thinking
2005-06-22 23:16:29	96	OOB Today
2005-06-23 15:18:30	279	US Credit Card Fraud Infected China (and Me)
2005-06-27 00:11:40	222	Spotlight from Top of Jin Mao
2005-06-28 00:24:08	165	Pressure is About Expectation
2005-06-29 23:53:45	52	Shanghai is Hot
2005-07-01 23:38:08	862	Registration? Claim of Buggage?
2005-07-04 23:10:50	280	Shanghai Under Stress Test
2005-07-07 00:25:23	361	Web 2.0, With Whose Name We Gather
2005-07-08 23:28:22	239	eCommunity Center in Shanghai
2005-07-11 00:58:43	220	Pudong Starbucks is Nice
2005-07-13 00:57:41	400	Back from Beijing Trip
2005-07-14 00:36:44	83	When the House Prices Goes Down
2005-07-14 23:40:15	270	Hotmail Backlogs
2005-07-15 23:36:39	276	The Heart of the City is in Theatre
2005-07-16 23:26:41	413	On Time Management
2005-07-17 23:10:55	335	Donghai Bridge
2005-07-21 01:28:14	12	Kai-Fu Joined Google China
2005-07-22 01:05:44	204	RMB Finally Goes Strong
2005-07-23 14:37:27	289	Taxi Driver's Life Tougher - Part II
2005-07-25 00:50:10	56	Real Name Requirement for QQ
2005-07-27 00:36:44	25	OOB
2005-07-28 10:56:22	82	Wiki is Weak-y
2005-07-30 12:58:51	251	Hangzhou's Entrepreneur Spirit
2005-07-31 23:52:17	120	Driving in Hangzhou
2005-08-01 23:52:28	216	From Shanghai to Hangzhou
2005-08-03 23:35:22	696	Ability to Make Impact is the Cause of Pressue
2005-08-05 00:56:43	302	Taxi Driver  Got Compensation?
2005-08-07 23:13:06	174	Typhoon Hit Shanghai
2005-08-12 01:49:31	776	Different Views on Typhoon
2005-08-14 12:43:43	133	I Watched Super Girl, Finally
2005-08-16 00:01:43	168	More Lugu Lake Pictures
2005-08-18 01:14:54	151	This is the Top 356 Blog?
2005-08-19 00:49:52	88	Yu Garden
2005-08-21 15:38:15	309	eGuo One Hour?
2005-08-23 00:24:43	57	What Happened 365 Days Ago?
2005-08-24 00:16:15	323	Super Girl is Super Hot
2005-08-25 00:23:51	4027	eBay China Job Opening
2005-08-27 00:05:59	56	Watching Super Girl Finale in Donews Office
2005-08-29 23:14:28	242	Dinner with Friends from Six Apart
2005-08-31 00:56:01	181	Baidu Post
2005-09-03 23:16:56	254	When Nothing to Blog
2005-09-04 03:29:23	18	OOB These Days
2005-09-05 00:20:06	118	Price Increase of Shanghai Metro
2005-09-06 23:43:19	175	Cheng Shan Road Opens
2005-09-07 23:52:42	1096	We Filled Our Lives But Lost Our Souls
2005-09-08 13:08:38	276	My 17 "OR" Articles
2005-09-09 22:04:58	220	Short Time Flight Ticket
2005-09-10 23:15:03	200	Chinese Blogger Conference
2005-09-11 00:15:15	173	Wangjianshuo's Blog Change Log
2005-09-11 22:29:28	397	Three Years of Blogging
2005-09-12 23:19:12	1316	eBay China Job Opening - Part II
2005-09-13 23:30:16	458	Tips to Get a Taxi
2005-09-15 01:13:51	58	China Internet Conference
2005-09-16 00:54:42	102	Shanghai World Financial Center
2005-09-17 23:48:37	100	87 Entries Included in Google Blog Search
2005-09-18 23:36:03	33	Happy Autumn Festival
2005-09-19 02:46:27	210	Removed my Email from Blog
2005-09-20 00:15:40	540	Not Perfect English is Fine, So does Correction
2005-09-23 23:38:58	235	Is this Water Safe to Drink?
2005-09-24 10:48:18	121	100 Anniversary of Fudan
2005-09-25 11:52:59	245	Do You Believe in Living Cost Index?
2005-09-26 04:50:41	89	Comment System is OK Now
2005-09-26 23:57:52	134	Shanghai Weather in Oct
2005-09-27 23:02:34	117	Back to Tong Ji Univ. with Jun
2005-09-29 03:34:00	139	Back from Donews Shanghai Meeting
2005-10-02 23:20:42	47	Some Hot Keywords in Google
2005-10-03 23:08:49	54	OOB for Vacation in Luoyang
2005-10-05 23:08:15	73	Luoyang Trip Report
2005-10-06 11:32:57	176	MU2043 from Luoyang to Shanghai
2005-10-07 12:26:48	479	Super Girl Concert in Shanghai
2005-10-07 16:59:02	135	Where to Buy Digital Cameras and Phones
2005-10-09 23:34:03	276	Hit by Caribe.sis Virus via Bluetooth
2005-10-10 14:35:59	192	Two Side of the World - Where Should I Stay?
2005-10-11 23:45:23	166	Chongming Hotel
2005-10-13 23:38:43	62	Four Must-See Roads in Shanghai
2005-10-14 23:56:39	363	Closed Trackback
2005-10-15 23:48:46	42	Mao and Hengge in my Home
2005-10-16 23:42:45	48	Kijiji New Community
2005-10-17 23:32:07	240	Call a Taxi on the Phone? In English?
2005-10-18 23:53:09	2658	Happy Birthday To Me
2005-10-19 23:28:40	29	Pictures in Shanghai Metro
2005-10-22 03:02:17	67	Fudan, Tongji and SJTU
2005-10-23 23:22:03	133	Back from Ji'An Trip
2005-10-27 00:53:58	81	KFC Dropped Potato Wedge in Shanghai
2005-10-28 23:59:42	145	Biggest Kijiji Logo So Far
2005-10-29 15:11:55	356	According to Supervisor's Notice
2005-10-29 17:40:45	42	I am at an EMBA Class in SJTU
2005-10-30 21:59:12	900	Conflicting Ideas from SJTU EMBA Program
2005-11-01 23:37:49	33	Picture in Shanghai
2005-11-04 18:25:16	500	Topics Selection Guidelines
2005-11-05 18:04:30	100	China Blogger Conference
2005-11-06 22:39:38	555	China Mobile Bill Structure
2005-11-07 22:05:03	2258	BBC's Interview
2005-11-08 23:26:34	584	Running Around Century Park
2005-11-09 23:55:16	584	Tulip Sleeps in my Garden
2005-11-10 23:32:37	338	How to Tell if Someone Block You on MSN Messenger
2005-11-11 23:57:19	92	Beijing 2008 Olympic Mascots
2005-11-12 23:22:27	547	Boing Boing's Five Year in Blogging
2005-11-13 21:48:32	432	Fudan v.s. Tongji University
2005-11-14 18:22:05	217	Going to Ad-Tech Tomorrow
2005-11-15 23:02:09	379	International Events in Shanghai
2005-11-16 23:50:55	81	Cold Winter Comes
2005-11-17 15:40:57	163	Added Tag to Category Archive Template
2005-11-18 23:26:36	300	IPEVO Skype Headset Hardware
2005-11-19 16:48:41	160	Jian Shuo Wang in San Jose in Dec
2005-11-20 19:27:05	428	Cycling in Pudong
2005-11-21 17:17:59	243	Fun Toys on the Web These Days
2005-11-22 23:32:14	60	Some Recent Magazines about Me
2005-11-23 23:42:38	381	Inside the Shanghai Radio Staiton
2005-11-24 22:53:52	271	How to Read Shanghai Bus Stop Plate
2005-11-25 17:54:20	106	Craigslist's Success
2005-11-26 21:25:49	109	Busy as Keyword
2005-11-27 22:37:58	144	Wheat Powder Fuwa (Olympic Mascots)
2005-11-28 21:59:50	544	Shanghai Metro News
2005-11-29 22:42:32	487	Polution in Shanghai - Part II
2005-11-30 23:03:55	330	Maglev Extended Time
2005-12-01 22:10:36	46	World AIDS Day
2005-12-02 22:01:13	427	Shanghai is Still Highly Polluted
2005-12-03 22:16:18	379	Perhaps Love Movie
2005-12-04 22:30:02	205	Flying to SFO
2005-12-06 07:07:48	204	In San Jose Already
2005-12-08 13:54:40	330	Jet Lag Patterns
2005-12-09 14:00:56	61	SFO Pictures
2005-12-10 10:17:11	61	Hotmail Does Not Work
2005-12-12 14:54:37	250	Weekend at San Jose
2005-12-13 05:04:01	449	Happy Birthday to Robert Mao
2005-12-14 04:10:04	565	Sorry for Outage 8 Hours
2005-12-20 14:18:07	253	Wangjianshuo's Blog is Experiencing Difficulties
2005-12-22 11:23:32	3	Seems the site is partly back...
2005-12-22 23:41:16	715	The 8-Day of Nightmare
2005-12-23 18:47:56	413	Age of Crazy Ideas
2005-12-25 00:01:05	675	Merry Christmas for My Friends and Family
2005-12-25 22:58:09	338	20 RMB per Month Unlimited WAP
2005-12-26 23:07:35	164	High-Tech Company Logo Plate
2005-12-27 23:12:20	355	Pressure at Year End
2005-12-28 23:47:44	326	Meeting Place: Starbucks, Raffles City
2005-12-29 23:10:27	62	Getting Back Home Late
2005-12-30 20:56:00	465	Mop Acquires Donews
2006-01-01 00:53:06	17	Happy New Year
2006-01-01 21:01:24	199	Metro Line #4 Opens
2006-01-02 22:38:38	1098	I Don't Drive Well After Back from San Jose
2006-01-03 21:05:26	336	65 SMS in One Day on Jan 2
2006-01-04 22:07:35	221	DSL in Shanghai
2006-01-05 23:20:55	185	Met with An Ti, Chedong and Ada
2006-01-06 21:42:42	243	Xiangyang Marketing will be Shutdown?
2006-01-07 23:22:57	231	Highly Recommend Bookworm, Beijing
2006-01-08 22:48:44	734	On Bokee (BlogChina) Staff Layoff
2006-01-09 23:51:15	929	The City and Its Moral Boundary
2006-01-10 23:51:29	249	Xujiahui Metro Installed Auto-Door
2006-01-11 23:20:58	676	Both Bejiing and Shanghai Airports are Smarter
2006-01-12 21:08:12	153	Old Shanghai vs Current Shanghai
2006-01-13 18:14:32	906	Suggestions to Choose Hosting Company
2006-01-14 20:00:51	641	Smiling Saturday
2006-01-15 18:17:27	386	PVG: Shanghai to Yangzhou
2006-01-16 18:31:59	187	Edwards' New LCD Dell 2405
2006-01-17 22:03:41	169	Nokia Support Phone Numbers in China
2006-01-18 23:38:32	154	Best Blog Award?
2006-01-19 23:34:23	176	Meetups are Good
2006-01-20 14:45:34	12	Search This Site
2006-01-20 23:38:27	369	Jobs in eBay Shanghai
2006-01-21 21:44:17	105	My Only Experience to Japan
2006-01-22 23:43:55	486	Lovely English-Speaking Jinjiang Taxi Driver
2006-01-23 23:53:00	131	Report from Hong Kong in Jan
2006-01-24 21:24:34	208	Second Day in Hong Kong in Jan
2006-01-25 20:54:27	178	Hongkong Restaurants Close in New Year
2006-01-26 21:15:12	348	Overseas Chinese Get Back to Home
2006-01-27 22:47:54	85	Long Vacation of Spring Festival Comes
2006-01-28 23:55:02	168	New Year's Eve - the Year of Dog
2006-01-30 21:27:22	131	Met with Sarah Schafer
2006-01-31 22:50:03	58	Beijing is Cold. Life is Warm
2006-02-01 22:21:21	493	Added Commenter Profile Page to MovableType
2006-02-02 12:44:46	148	I Need a USB Cable
2006-02-03 20:39:29	97	Beijing Winter 2006
2006-02-04 23:07:01	242	The Last Day of Vacation
2006-02-06 21:27:24	199	Credit Cards Offer Discount at Preferred Stores
2006-02-07 09:11:30	58	Google's Removed BMW.de
2006-02-08 23:42:53	552	Why Fudan University Only Accept Cash
2006-02-09 22:48:57	229	Waited Long for Yuxin Sichuan Dish
2006-02-10 23:47:14	101	Movable Type via CDMA
2006-02-11 10:33:45	493	Meetup: Future Idea Foundry
2006-02-11 14:24:42	487	Meetup: MBA or Not, that is a Question
2006-02-12 21:44:53	482	Privacy of Blogging
2006-02-12 22:27:30	316	Tulip Wakes Up in my Garden
2006-02-13 22:19:53	246	Found a Piece of Old Video
2006-02-14 22:13:03	0	Happy Valentine's Day
2006-02-15 20:38:55	211	Productivity Tips - 5 Wrong Beliefs
2006-02-15 21:25:06	901	20 Years of Professional Managers in China
2006-02-16 21:41:44	354	Business of Zhending Chicken
2006-02-17 14:26:28	18	Productivity Tips - Small Things in Strategic Way
2006-02-17 19:10:28	701	A Blog is All About a Person
2006-02-17 23:02:13	9	Funny Houses
2006-02-18 22:15:00	597	Review of Selected Demo by TechCrunch
2006-02-21 18:03:19	410	ifuleuiycfi - I Really Admire You, Spammers
2006-02-22 22:18:33	312	Diversity, Consistency, and Efficiency
2006-02-23 16:28:32	39	Google Pages?
2006-02-24 18:23:16	1659	Diversity, Consistency, and Efficiency - Part II
2006-02-26 00:12:02	281	Cultural Differences Between China and America
2006-02-26 11:33:55	209	Culture Differences - Part II
2006-02-28 21:12:31	257	Last Day of Feb
2006-03-01 23:54:06	148	New Year for Everyone in the team
2006-03-03 23:17:49	85	My Favorite: Jifeng Book Store
2006-03-04 23:13:34	112	Slow Internet Connection at Home
2006-03-05 15:06:30	294	Car Numbers Explode in Shanghai
2006-03-05 17:37:37	637	Network Speed of my FTTB+LAN
2006-03-06 21:33:06	388	Booking China Domestic Flight Outside China
2006-03-07 18:44:18	482	Business of Zhending Chicken - Part II
2006-03-08 19:47:31	260	Adding Tag Support to MovableType
2006-03-08 20:50:59	162	Happy Women's Day
2006-03-09 20:22:53	3090	Hot Articles in 2002 to 2005
2006-03-10 23:24:40	92	Hello From Hangzhou
2006-03-12 19:36:25	315	Back from Snowing Hangzhou
2006-03-13 23:53:47	269	Mashup Camp China
2006-03-14 13:28:01	241	MagLev May Extend to Hangzhou - Confirmed
2006-03-15 21:49:31	458	Happy Birthday to Goudaner (2nd Year)
2006-03-16 23:37:52	80	Hello from Nanjing
2006-03-17 23:44:37	80	Report from Search Engine Strategies
2006-03-18 23:46:34	33	Mashup Camp China Report
2006-03-19 08:47:26	80	Taihu! Taihu! Taihu!
2006-03-20 22:41:24	468	Yangtze Hotel is Good
2006-03-21 16:54:09	62	Pending for Rolling Back.
2006-03-23 23:31:10	20	Still pending.
2006-03-24 09:15:44	177	Xiang Yang Market is Closed on June 30
2006-03-25 08:53:47	546	If I Lost it, Then Let it Be...
2006-03-27 23:06:59	159	Finally Back from Suspension
2006-03-28 23:30:30	228	Car Insurance in Shanghai
2006-03-29 23:53:55	73	Photo of People's Square Area
2006-03-31 23:05:54	58	Notes to the Day
2006-04-01 23:20:30	59	Hangzhou for Car Yearly Checking
2006-04-02 19:40:28	504	How Car Annual Checking Works
2006-04-03 23:55:13	223	China International Boat Show in Shanghai
2006-04-04 23:57:11	138	PSP is Hard to Use
2006-04-06 00:15:59	34	What to Write Today?
2006-04-07 21:23:07	116	Look at my Drawing
2006-04-07 23:47:10	221	Tulip Blooms in my Garden
2006-04-08 23:51:46	367	110 Anniversary for SJTU
2006-04-09 23:27:18	527	World Financial Center - Part II
2006-04-10 22:44:17	226	Coffee, Chat and Metro Transition
2006-04-11 01:46:53	129	DMOZ Revisited After 3 Years
2006-04-12 21:44:21	212	Rain Breaks Plan
2006-04-14 00:59:37	300	Democracy in Residential Area
2006-04-15 23:18:50	197	Run, Linda, Jack Visited My Home
2006-04-16 11:32:50	28	OOB in the Next Two Days
2006-04-18 23:17:40	83	Back from Shengsi
2006-04-19 23:25:37	50	Shengsi Island Pictures
2006-04-20 23:48:02	574	Visited Yangshan Deep Water Port
2006-04-21 23:43:20	352	CTRIP + CMB = Best eCommerce Experience
2006-04-22 22:31:33	543	Welcome to Wangjianshuo's Blog
2006-04-26 23:46:51	183	Xiamen - Tiny Beautiful City
2006-04-27 23:31:00	476	Campus Tour of Shanghai Jiao Tong University
2006-04-28 23:31:11	301	Train Tickets in Shanghai Railway Station
2006-04-29 23:21:12	194	Glass Doors Installed in Metro
2006-04-30 23:36:26	297	From Shanghai to US - A Handbook
2006-05-01 23:33:18	439	Cheap Budget Hotel in Shanghai
2006-05-02 23:12:06	274	Exciting Donghai Bridge and New Habor City
2006-05-03 12:54:13	227	My Boat Sunk in Dishui Lake
2006-05-04 13:56:46	679	Flight From Shanghai to U.S.
2006-05-05 15:11:48	839	Renting a Car in U.S.
2006-05-06 23:18:35	76	Exhibition in a Box
2006-05-07 18:03:04	982	Traffic in Shanghai
2006-05-08 23:30:46	949	It is not Impossible, But Difficult
2006-05-10 22:05:43	790	Hotmail Blocked in China
2006-05-11 22:56:42	1017	Keep Doing, and Its Meaning
2006-05-12 20:02:23	424	Rainy Friday Night, 2006
2006-05-12 23:39:15	33	Beijing, Shanghai and Guangzhou
2006-05-13 15:02:42	245	What? I Wake up at 2 PM?
2006-05-14 23:08:41	231	How Xintiandi was Built
2006-05-15 22:42:15	714	To be a Good Man
2006-05-15 23:11:11	165	My HP Deskjet 3500 Series Printer
2006-05-17 00:42:55	20	The Tree in Water
2006-05-17 19:09:05	343	Wayback to Wangjianshuo's Blog
2006-05-17 23:53:40	396	On Humanity
2006-05-19 00:25:55	146	It is Pouring! Pouring!
2006-05-19 22:01:46	640	Getting U.S. Visa in China
2006-05-20 22:49:59	44	Hangzhou Round-Trip in One Day
2006-05-21 21:07:26	768	City Life v.s. Village Life
2006-05-22 23:19:23	22	OOB
2006-05-23 19:47:31	524	PVG: From Pudong Airport to Changshu
2006-05-24 23:34:11	105	Zhang Jiang Hi-Tech Park
2006-05-25 22:59:17	80	Got Fever - 38.4 C
2006-05-27 22:45:59	168	I am a Patient Patient
2006-05-29 19:51:21	398	Hello, I am OK now
2006-05-30 23:06:44	173	962288 Hotline for Foreigners
2006-05-31 23:32:22	82	New Rules to Push Down House Price
2006-06-01 19:22:26	3	Happy Children's Day
2006-06-02 19:03:42	74	United Airlines Telephone in Shanghai
2006-06-02 19:15:11	190	Jian Shuo Wang Flying to San Jose
2006-06-03 23:33:05	736	Suzhou Taihu Mercury Club & Marina
2006-06-04 23:39:29	271	Water Mellon for Summer
2006-06-05 10:40:37	23	Flying...
2006-06-06 14:39:01	151	Arrived at San Jose
2006-06-07 15:05:53	619	San Jose Impression
2006-06-08 14:09:11	259	City in China = County in U.S.
2006-06-10 15:59:06	1434	Hukou System in China
2006-06-11 16:04:13	219	High-Tech Companies in a Day
2006-06-12 00:23:12	108	Flying back to Shanghai
2006-06-13 23:27:41	414	46A is the Best Seat on Boeing 747
2006-06-13 23:32:46	738	We Need a Bridge, Seriously
2006-06-14 19:24:20	220	Companies in Silicon Valley
2006-06-15 13:08:42	357	Escaping from Raffles City
2006-06-16 23:07:01	169	"The Right to Refuse Service to Anyone"
2006-06-17 23:20:36	460	I did Ignore World Cup
2006-06-19 20:01:56	334	Weather Forecast: Wet and Hot
2006-06-20 14:18:48	5486	One Child Policy in China
2006-06-20 23:51:29	2020	One Child Policy - Part II
2006-06-22 22:49:33	638	Funny Icons, and More
2006-06-23 22:06:43	628	Shanghai South Railway Station
2006-06-24 23:26:56	394	Different People Using Same Name
2006-06-25 23:46:41	128	My Cute Friends
2006-06-26 23:30:42	72	South Railway Station Pictures
2006-06-27 23:31:20	191	Pictures of the Bund
2006-06-29 21:36:39	833	NCUCR Visit
2006-06-30 23:55:14	156	Look at These Advertisements
2006-07-01 17:41:22	219	Xiang Yang Market Shutdown
2006-07-02 19:20:55	513	Slight Changes in "China"
2006-07-03 23:52:21	384	New Jersey Government Shutdown?
2006-07-04 23:27:58	27	OOB Today
2006-07-06 11:54:33	106	On Vision
2006-07-06 21:32:12	832	To Save a Young Life
2006-07-07 23:02:33	425	Back to Blog of My Own
2006-07-08 20:42:53	132	Badminton Made Me Feel Good
2006-07-09 15:10:52	191	Lunch at Papa John's
2006-07-10 23:07:13	282	World Cup is Over
2006-07-11 19:22:44	786	The World of Different Rules
2006-07-12 23:18:45	86	Kijiji New Platform Went Online
2006-07-13 23:15:14	213	Interesting Photos of Pudong
2006-07-14 23:25:00	121	Dinner with Middle School Friends
2006-07-15 23:56:01	182	Second-Generation Identity Card
2006-07-15 23:59:31	194	Common Sense
2006-07-18 23:21:43	82	Lion King Comes to Shanghai
2006-07-19 23:50:11	138	China's Low-Cost Spring Airlines
2006-07-20 23:18:31	439	Sensitivity to Numbers
2006-07-20 23:54:35	173	Pan Thinks about Wireless SOHO?
2006-07-21 23:49:43	649	Stanford Dream
2006-07-22 15:57:48	51	OOB for Two Days
2006-07-26 22:10:32	523	How Many Hotels in Shanghai?
2006-07-28 23:50:50	392	Fake Market in Shanghai?
2006-07-29 10:43:48	292	Unsubscribe if You Don't Like Newsletters
2006-07-29 23:29:06	102	Mission Impossible III
2006-07-30 23:20:18	242	Too Many Entries in a Blog
2006-07-30 23:57:41	367	Top Commenter of the Month (2006H1)
2006-07-31 23:05:03	271	Shanghai Metro Line #4
2006-08-01 23:37:27	120	Top Commentor of July 2006
2006-08-02 23:57:53	533	East Hotel Shanghai
2006-08-03 23:08:50	368	Top 3 Issues of Shanghai Tourism
2006-08-04 23:08:49	37	Sony GPS-CS1
2006-08-05 23:19:47	314	Middle Ring of Shanghai
2006-08-06 00:20:44	433	Expressways of Shanghai
2006-08-06 22:39:31	232	The World is Not Created by Genius
2006-08-07 23:51:24	523	Shanghai Buses
2006-08-08 23:58:36	462	Shanghai Public Transportation Card
2006-08-09 23:23:17	98	I Don't Know about China Visa
2006-08-10 23:32:50	466	Museums in Shanghai
2006-08-11 22:56:00	207	Maglev Catches Fire
2006-08-12 23:44:20	247	Online Map in Shanghai (and China)
2006-08-13 09:15:10	292	Suzhou Airport
2006-08-13 23:48:57	530	Shanghai Airport City Terminal
2006-08-14 22:28:18	459	Coins are Popular in Shanghai
2006-08-14 23:01:21	176	Wangjianshuo's Blog on Travel Times
2006-08-15 19:44:19	86	MSN Search Unavailable
2006-08-15 21:13:47	700	Going to Movie (Cinema) in Shanghai
2006-08-16 20:08:39	244	Dong Fang Ji Bai from KFC
2006-08-17 23:17:26	254	Real Ice in Shanghai Metro
2006-08-18 23:53:40	114	I Want to Go to India
2006-08-19 13:43:10	123	Free MagiNet Hotspot in Marriott
2006-08-20 01:56:53	226	Three Meetups in a Day
2006-08-20 02:07:46	55	Roof of the Grand Gateway and More
2006-08-20 14:53:00	308	Put Google Search into Inside My Site
2006-08-21 23:15:34	337	Reading/Writing Chinese in Windows XP
2006-08-23 00:38:06	102	Qingdao (Tsingtao) Pictures
2006-08-25 21:40:53	118	Rujia Qingdao, Fuzhou Road
2006-08-28 23:14:26	14	More Pictures from Qingdao
2006-08-29 22:45:14	152	Why I Keep Losing Stuff
2006-08-30 23:32:39	1152	7 Tips to Travel to China This Quarter
2006-08-31 23:35:24	235	Who is Chinabounder
2006-09-02 12:08:27	10	Weekend! Weekend!
2006-09-02 18:35:00	207	24K Hotel Offers Booking for 2010
2006-09-04 22:05:58	96	Decathlon Store Locations in Shanghai
2006-09-06 23:06:52	101	Need to Go to Beijing Some Time
2006-09-07 22:08:25	230	The World is Not Created by Genius - Part II
2006-09-08 23:58:33	268	Vanke is a Good Real Estate Company
2006-09-09 23:32:21	299	Brick Road in the Garden
2006-09-10 23:41:31	245	Chivas' Mermaid by Sarah Khider
2006-09-11 22:12:59	601	Four Years of Blogging
2006-09-12 23:30:14	192	Volunteer for Beijing Olympics
2006-09-13 23:30:31	201	Dishuihu (Dishui Lake) Pictures
2006-09-14 23:08:35	388	"Not Happy New Year"
2006-09-15 23:38:28	204	Went to IKEA Again
2006-09-16 23:15:54	169	The Banquet (Ye Yan) by Zhang Ziyi
2006-09-17 23:03:37	271	I Love to Invite Friends to my Home
2006-09-18 23:09:34	317	Sept is Maybe the Best Time to Visit Shanghai
2006-09-19 23:41:32	194	Swensen's in Xujiahui
2006-09-21 21:59:47	1141	Guide for Bike Riders in Shanghai
2006-09-22 23:20:20	252	Centuary Ave Station Opens on Oct 28
2006-09-23 17:06:57	21	Xujiahui At Night - Part II
2006-09-23 23:16:39	129	Maglev Accident in Germany
2006-09-23 23:23:09	142	Jinjiang Hotel
2006-09-24 16:40:44	589	You'v Got (Registered) Mail!
2006-09-24 18:43:14	48	PVG: Shanghai Pudong Airport Map
2006-09-25 22:21:04	90	Life in Remote Places
2006-09-29 19:10:48	140	Jian Shuo in Australia - Day II, III and IV
2006-09-30 18:48:52	67	Brisbane, and Gold Coast
2006-10-01 19:36:50	0	The First Photo from Australia
2006-10-03 22:02:04	405	Last Day in Sydney
2006-10-04 22:49:53	373	Learnings from the Australia Trip
2006-10-04 23:49:03	126	Remove Comments? Maybe Not
2006-10-05 00:05:49	173	Shanghai's Weather is Like Sydney in Oct
2006-10-05 16:49:22	139	Wang Yang Lee  (ICBC) May be Fraund
2006-10-05 19:46:10	434	Drive on the Left in Australia
2006-10-06 00:09:17	172	Comment from Sarah Khider
2006-10-06 00:46:54	96	Seagull at Sea
2006-10-06 11:36:14	46	Fire in the Surfers Paradise
2006-10-06 11:43:00	173	Beach of the Gold Coast
2006-10-06 11:47:40	59	Facade of Nice Buildings
2006-10-06 12:34:31	141	I Love Koala!
2006-10-07 01:05:37	339	Drive on the Right in China
2006-10-08 22:09:11	146	Train from Shanghai to Nanjing
2006-10-09 22:21:21	227	Hotel! Hotel! Hotel!
2006-10-11 21:28:04	27	Top Commenters for Sept, 2006
2006-10-11 23:47:09	1019	Z Series Train in China
2006-10-12 22:43:57	299	The Bund Sightseeing Tunnel
2006-10-13 23:03:36	184	My Personality Test
2006-10-14 21:37:59	397	2006 Asian Gaelic Games in Shanghai
2006-10-15 23:53:00	465	Must See - Coffee Facing the Bund
2006-10-16 21:23:43	1827	Beggars in China and People's Attitude
2006-10-17 12:23:41	1132	Featured on China Daily
2006-10-17 23:29:30	353	Say Goodbye to Paper Ticket
2006-10-17 23:42:54	214	Blue Check (Check-in) for Virgin Blue
2006-10-18 23:34:10	93	Happy Birthday to Me
2006-10-19 12:20:52	9	In Beijing
2006-10-21 23:07:01	208	Where are You?
2006-10-22 23:20:41	284	Cash on Delivery Still Preferred
2006-10-23 21:17:02	360	China Eastern Airlines
2006-10-24 23:05:02	71	Suggest a Topic
2006-10-25 23:59:52	2086	Where are You - Part II
2006-10-28 12:19:57	61	At the Blogger Conference in Hangzhou
2006-10-28 15:04:50	467	I am not a Big Fan of Hate...
2006-10-30 23:52:47	81	Chinese Blogger Conference
2006-11-01 11:16:21	118	Metron #2 Station Name Change
2006-11-01 23:27:51	96	Infected by Spam Virus?
2006-11-02 23:48:14	168	Coincidence? Maybe Not
2006-11-03 00:06:03	327	Shanghai to Hangzhou by Taxi
2006-11-04 14:31:35	66	Photo: Dog under Sunshine
2006-11-06 22:53:01	51	Launching Kijiji Forum
2006-11-07 20:38:21	1190	I am not a Big Fan of Hate - Part II
2006-11-07 20:56:04	658	Metro Lines are the Bones of the City
2006-11-08 18:56:51	742	I am an ENFP
2006-11-09 08:28:57	78	In San Jose from Nov 9 to Nov 18
